Time for expansion;Time for normal vector calc.;Determining materials;Determining connectivities;Reduced graph num vertices;num componenets;Time for smoothing;Determining visibilities;Setup active cells;Setup partition;Rate calculation;Memory Ray Tracing Data Structure;Level set time integration;Output;Time for Output;Total time step excl. Output;Total time step incl. Output;Chosen time step;Time;Left Time
0.0018903;0.00307917;0;0;0;0;0;0.000889484;0;0;0;0;0.00305832;0;4.79631e-08;0.00891788;0.008918;0.0243001;3.37846;26.6215
0.00169868;0.00310812;0;0;0;0;0;0.00221791;0;0;0;0;0.00306455;0;4.79631e-08;0.0100902;0.0100903;0.0244755;3.40294;26.5971
0.00168833;0.00308833;0;0;0;0;0;0.00261741;0;0;0;0;0.00300619;0;1.44006e-07;0.0104014;0.0104016;0.0246464;3.42758;26.5724
0.00165941;0.00305805;0;0;0;0;0;0.000898378;0;0;0;0;0.00301571;0;4.80795e-08;0.00863222;0.00863234;0.0248132;3.45239;26.5476
0.00169305;0.00313839;0;0;0;0;0;0.000897832;0;0;0;0;0.00303855;0;5.09899e-08;0.00876835;0.00876848;0.0249761;3.47737;26.5226
0.00172764;0.00307609;0;0;0;0;0;0.00089845;0;0;0;0;0.00312215;0;4.80795e-08;0.00882487;0.008825;0.0251353;3.50251;26.4975
0.00169083;0.00306356;0;0;0;0;0;0.00112812;0;0;0;0;0.00331455;0;1.44006e-07;0.00919791;0.00919813;0.025291;3.5278;26.4722
0.00181067;0.00314808;0;0;0;0;0;0.000920634;0;0;0;0;0.00330069;0;4.80795e-08;0.0091808;0.00918092;0.0254435;3.55324;26.4468
0.00178242;0.00311383;0;0;0;0;0;0.00092146;0;0;0;0;0.0040658;0;4.80795e-08;0.00988425;0.00988437;0.0255931;3.57883;26.4212
0.00172546;0.00293948;0;0;0;0;0;0.000899568;0;0;0;0;0.00370616;0;4.50527e-08;0.0092713;0.00927142;0.0247892;3.60362;26.3964
0.00551711;0.00289485;0;0;0;0;0;0.00085533;0;0;0;0;0.00305277;0;4.61005e-08;0.0123207;0.0123208;0.0249128;3.62854;26.3715
0.00169837;0.00290695;0;0;0;0;0;0.000846366;0;0;0;0;0.00298365;0;4.79631e-08;0.00843588;0.008436;0.0250246;3.65356;26.3464
0.00166892;0.00291972;0;0;0;0;0;0.000848853;0;0;0;0;0.00298967;0;4.4005e-08;0.0084277;0.00842782;0.0251159;3.67868;26.3213
0.0016716;0.00292163;0;0;0;0;0;0.000854385;0;0;0;0;0.00304553;0;4.79631e-08;0.00849371;0.00849383;0.0252066;3.70388;26.2961
