Time for expansion;Time for normal vector calc.;Determining materials;Determining connectivities;Reduced graph num vertices;num componenets;Time for smoothing;Determining visibilities;Setup active cells;Setup partition;Rate calculation;Memory Ray Tracing Data Structure;Level set time integration;Output;Time for Output;Total time step excl. Output;Total time step incl. Output;Chosen time step;Time;Left Time
0.000661456;0.000214218;5.3629e-05;0;0;0;0;0;0.000403994;0.000645582;0.0477928;112296;0.000868396;0;6.50762e-08;0.0506427;0.0820213;8.79214e-09;4.17906e-06;0.999996
0.000688823;0.000216944;5.5711e-05;0;0;0;0;0;0.0003715;0.000628674;0.0321509;112112;0.000598033;0;4.49363e-08;0.0347122;0.0742974;8.79272e-09;4.18786e-06;0.999996
0.000661951;0.000212127;6.37519e-05;0;0;0;0;0;0.000401638;0.000667827;0.034127;112024;0.000637849;0;4.70318e-08;0.0367742;0.0680853;8.79303e-09;4.19665e-06;0.999996
0.000663944;0.000211835;6.3827e-05;0;0;0;0;0;0.000401793;0.000629642;0.0306113;112060;0.000611017;0;4.49363e-08;0.0332051;0.0561379;8.79303e-09;4.20544e-06;0.999996
0.000648959;0.000199368;5.8994e-05;0;0;0;0;0;0.000369706;0.000623882;0.031762;112060;0.000654814;0;1.1595e-07;0.0343208;0.0573056;8.79305e-09;4.21423e-06;0.999996
0.000652697;0.000209159;5.40731e-05;0;0;0;0;0;0.000396242;0.000613351;0.0365686;112052;0.000659943;0;4.50527e-08;0.0391561;0.0624095;8.79308e-09;4.22303e-06;0.999996
0.000660981;0.000212621;5.2591e-05;0;0;0;0;0;0.000377959;0.00059626;0.0373261;111936;0.000619869;0;4.90109e-08;0.039848;0.0629063;8.79312e-09;4.23182e-06;0.999996
0.00066281;0.000224221;5.2148e-05;0;0;0;0;0;0.000371873;0.000629027;0.0301066;120196;0.000613356;0;4.70318e-08;0.0326615;0.0640902;8.79317e-09;4.24061e-06;0.999996
0.000667487;0.000214447;6.4261e-05;0;0;0;0;0;0.000406429;0.000685587;0.0293818;123232;0.000611749;0;4.79631e-08;0.0320334;0.0549966;8.79323e-09;4.24941e-06;0.999996
0.000673868;0.000214863;6.4675e-05;0;0;0;0;0;0.000379761;0.000681347;0.033972;123268;0.00123347;0;1.20956e-07;0.0372226;0.0601977;8.79331e-09;4.2582e-06;0.999996
0.000674777;0.000221604;6.63239e-05;0;0;0;0;0;0.000378879;0.000675431;0.0410521;123232;0.000968927;0;1.26078e-07;0.0440406;0.0671008;8.79339e-09;4.26699e-06;0.999996
0.00106475;0.000293828;4.82979e-05;0;0;0;0;0;0.000614629;0.00075745;0.0421077;112236;0.000828837;0;5.99539e-08;0.0457175;0.0678392;8.79349e-09;4.27579e-06;0.999996
0.00066834;0.000210096;6.3328e-05;0;0;0;0;0;0.000377227;0.000637697;0.0314534;112024;0.000641636;0;4.90109e-08;0.0340535;0.0653544;8.79359e-09;4.28458e-06;0.999996
0.000654755;0.000210432;6.3371e-05;0;0;0;0;0;0.000399767;0.000669497;0.0336062;112112;0.000625705;0;4.29573e-08;0.0362315;0.0674488;8.79371e-09;4.29337e-06;0.999996
0.000658539;0.000211868;6.3619e-05;0;0;0;0;0;0.000402209;0.000647066;0.0324025;112060;0.00134583;0;1.13039e-07;0.0357343;0.0670763;8.79383e-09;4.30217e-06;0.999996
0.00106493;0.000302587;7.23831e-05;0;0;0;0;0;0.000636195;0.000752805;0.041271;112052;0.000952654;0;1.61934e-07;0.045055;0.0754581;8.79396e-09;4.31096e-06;0.999996
0.000624625;0.000200271;5.09239e-05;0;0;0;0;0;0.000366881;0.00061463;0.0395179;111936;0.000952437;0;6.79865e-08;0.0423301;0.0737619;8.79411e-09;4.31976e-06;0.999996
0.000658879;0.000215191;6.3833e-05;0;0;0;0;0;0.000401282;0.000654028;0.0289853;112220;0.000691269;0;4.99422e-08;0.0316715;0.062959;8.79426e-09;4.32855e-06;0.999996
0.000654798;0.000214707;6.3573e-05;0;0;0;0;0;0.000400553;0.000655871;0.0296334;123232;0.000587895;0;4.50527e-08;0.0322124;0.0634489;8.79442e-09;4.33735e-06;0.999996
0.000657779;0.000214653;6.31589e-05;0;0;0;0;0;0.000404556;0.000657314;0.029767;123268;0.00126137;0;1.1106e-07;0.0330285;0.0642586;8.79459e-09;4.34614e-06;0.999996
0.000703475;0.000228018;6.2385e-05;0;0;0;0;0;0.00041695;0.000736991;0.0293657;123232;0.000616299;0;1.11992e-07;0.0321321;0.0633448;8.79477e-09;4.35493e-06;0.999996
0.00107568;0.000308527;5.1301e-05;0;0;0;0;0;0.000615713;0.000708203;0.0436068;112236;0.000895968;0;5.79748e-08;0.0472644;0.0861653;8.79495e-09;4.36373e-06;0.999996
0.000667884;0.000216735;5.87601e-05;0;0;0;0;0;0.000380867;0.000636347;0.0316172;112112;0.000589226;0;4.88944e-08;0.0341689;0.0655907;8.79515e-09;4.37252e-06;0.999996
0.000666529;0.000225267;5.4011e-05;0;0;0;0;0;0.00040417;0.000639751;0.0315259;112104;0.00061165;0;4.4005e-08;0.034129;0.0655541;8.79535e-09;4.38132e-06;0.999996
0.000667954;0.000211907;5.29679e-05;0;0;0;0;0;0.000386948;0.000618884;0.0435733;112060;0.000636889;0;1.16066e-07;0.0461514;0.0775817;8.79556e-09;4.39012e-06;0.999996
0.000666136;0.00021611;6.5558e-05;0;0;0;0;0;0.000400762;0.000658577;0.0326903;112148;0.000832563;0;1.39e-07;0.0355333;0.0668479;8.79578e-09;4.39891e-06;0.999996
0.00108477;0.000311096;5.1824e-05;0;0;0;0;0;0.000641717;0.000704544;0.0387578;112096;0.000916678;0;6.10016e-08;0.0424705;0.072896;8.796e-09;4.40771e-06;0.999996
0.00115486;0.000315899;5.2945e-05;0;0;0;0;0;0.000598611;0.000665175;0.0291425;112184;0.000591429;0;5.00586e-08;0.032523;0.0626614;8.79623e-09;4.4165e-06;0.999996
0.00067039;0.000214575;6.2754e-05;0;0;0;0;0;0.000380131;0.000668073;0.0316035;123232;0.00068119;0;4.79631e-08;0.0342821;0.0656743;8.79647e-09;4.4253e-06;0.999996
0.000663826;0.000218451;6.3683e-05;0;0;0;0;0;0.000400751;0.000677496;0.0383601;123268;0.000687871;0;1.45985e-07;0.0410754;0.0722606;8.79672e-09;4.4341e-06;0.999996
0.000660914;0.000216454;5.4475e-05;0;0;0;0;0;0.000420073;0.000651813;0.0322543;123232;0.000833479;0;4.4005e-08;0.035094;0.066356;8.79697e-09;4.44289e-06;0.999996
0.000652594;0.000212529;5.2842e-05;0;0;0;0;0;0.000406971;0.000640028;0.032176;112208;0.00058531;0;4.69154e-08;0.0347283;0.0825634;8.79723e-09;4.45169e-06;0.999996
0.000679815;0.000212313;6.44621e-05;0;0;0;0;0;0.000402055;0.000626246;0.0325444;112112;0.000765827;0;6.60075e-08;0.0352972;0.0665734;8.79749e-09;4.46049e-06;0.999996
0.000620373;0.000196754;4.73891e-05;0;0;0;0;0;0.000377236;0.000625108;0.0310962;112104;0.000608237;0;4.70318e-08;0.0335728;0.0650453;8.79777e-09;4.46929e-06;0.999996
0.00065631;0.00021083;6.2803e-05;0;0;0;0;0;0.000411327;0.000659362;0.0333808;112060;0.000646209;0;1.05007e-07;0.0360313;0.0671224;8.79804e-09;4.47808e-06;0.999996
0.000773383;0.000211364;5.3299e-05;0;0;0;0;0;0.000424913;0.000642408;0.0421318;112104;0.000993099;0;5.99539e-08;0.0452326;0.0844108;8.79832e-09;4.48688e-06;0.999996
0.00119045;0.000315041;5.4715e-05;0;0;0;0;0;0.000906601;0.00104531;0.0391653;112104;0.000966491;0;6.1933e-08;0.0436458;0.0734549;8.79861e-09;4.49568e-06;0.999996
0.00116283;0.00031537;6.46571e-05;0;0;0;0;0;0.000680814;0.000761195;0.0349214;112184;0.000602488;0;4.4005e-08;0.0385106;0.0687729;8.79891e-09;4.50448e-06;0.999995
0.00112892;0.000313851;5.4615e-05;0;0;0;0;0;0.00150595;0.00198442;0.0352851;123232;0.000610745;0;4.99422e-08;0.0408961;0.0775358;8.79921e-09;4.51328e-06;0.999995
0.000624593;0.000201668;7.1991e-05;0;0;0;0;0;0.00036976;0.000667708;0.0306538;123268;0.000633405;0;1.13039e-07;0.0332254;0.0645715;8.79951e-09;4.52208e-06;0.999995
0.000738224;0.000218248;5.18621e-05;0;0;0;0;0;0.000507983;0.000680297;0.0290009;123232;0.000604397;0;4.4005e-08;0.0318041;0.0626203;8.79982e-09;4.53088e-06;0.999995
0.000662936;0.00021708;5.3481e-05;0;0;0;0;0;0.000409792;0.000654689;0.0322607;112200;0.000591478;0;4.4005e-08;0.0348518;0.0744806;8.80013e-09;4.53968e-06;0.999995
0.000660606;0.000220276;6.577e-05;0;0;0;0;0;0.000395124;0.000596815;0.032012;112112;0.00060056;0;5.2969e-08;0.034553;0.0658552;8.80045e-09;4.54848e-06;0.999995
0.000658217;0.000210308;6.34789e-05;0;0;0;0;0;0.000394523;0.000596814;0.0311464;112104;0.000626162;0;4.4005e-08;0.0336977;0.0650985;8.80078e-09;4.55728e-06;0.999995
0.000725189;0.000199786;9.2322e-05;0;0;0;0;0;0.000365533;0.000617685;0.0317793;112156;0.000859094;0;1.35973e-07;0.0346418;0.0657231;8.80111e-09;4.56608e-06;0.999995
0.000650267;0.000212438;5.34599e-05;0;0;0;0;0;0.000399567;0.000651951;0.0344587;112104;0.000681091;0;1.01048e-07;0.0371095;0.0683092;8.80144e-09;4.57488e-06;0.999995
0.000649094;0.000211687;5.5635e-05;0;0;0;0;0;0.000415751;0.00061918;0.029627;112104;0.000631432;0;4.90109e-08;0.0322113;0.0636622;8.80178e-09;4.58368e-06;0.999995
0.000653282;0.000215677;6.2652e-05;0;0;0;0;0;0.0004073;0.00059796;0.0293611;112184;0.000593723;0;4.49363e-08;0.0318933;0.0633591;8.80212e-09;4.59249e-06;0.999995
0.000650134;0.000225462;5.46781e-05;0;0;0;0;0;0.000386541;0.000628645;0.0299067;119956;0.000593765;0;4.61005e-08;0.0324475;0.0637205;8.80246e-09;4.60129e-06;0.999995
0.00109127;0.000304334;5.9928e-05;0;0;0;0;0;0.000604463;0.000724306;0.0400294;123268;0.000956488;0;1.1106e-07;0.043773;0.0740831;8.80281e-09;4.61009e-06;0.999995
0.000784037;0.000214392;5.4407e-05;0;0;0;0;0;0.00040158;0.000696158;0.0387637;123232;0.000904499;0;6.10016e-08;0.0418209;0.0730331;8.80317e-09;4.61889e-06;0.999995
0.000684334;0.000217174;5.2006e-05;0;0;0;0;0;0.00041635;0.00073107;0.0396521;147056;0.000825536;0;6.40284e-08;0.0425807;0.083756;8.80352e-09;4.6277e-06;0.999995
0.000660329;0.000220152;6.2798e-05;0;0;0;0;0;0.000376767;0.000599154;0.0330067;112112;0.000611209;0;8.09086e-08;0.035539;0.0834775;8.80388e-09;4.6365e-06;0.999995
0.000657171;0.000210244;6.3189e-05;0;0;0;0;0;0.000401021;0.000623374;0.0392427;112112;0.00136015;0;1.1106e-07;0.0425605;0.0823352;8.80425e-09;4.64531e-06;0.999995
0.000652062;0.000210982;5.9683e-05;0;0;0;0;0;0.000395901;0.000623924;0.0319168;112156;0.000657535;0;1.02096e-07;0.0345193;0.0846498;8.80461e-09;4.65411e-06;0.999995
0.000653564;0.000209804;5.4077e-05;0;0;0;0;0;0.000393006;0.000638926;0.0301602;112104;0.000645982;0;4.90109e-08;0.0327573;0.0806663;8.80498e-09;4.66292e-06;0.999995
0.000661978;0.000211778;6.3404e-05;0;0;0;0;0;0.000407225;0.000647175;0.0296585;112104;0.000627537;0;4.90109e-08;0.0322793;0.0802271;8.80536e-09;4.67172e-06;0.999995
0.000653803;0.000214894;5.1768e-05;0;0;0;0;0;0.000551121;0.00118048;0.0295888;112192;0.000599498;0;4.59841e-08;0.0328419;0.0717837;8.80574e-09;4.68053e-06;0.999995
0.00062186;0.000200149;6.2746e-05;0;0;0;0;0;0.000370402;0.000649329;0.0317458;120116;0.000658457;0;1.15018e-07;0.0343114;0.0655701;8.80611e-09;4.68933e-06;0.999995
0.000654813;0.000213941;5.5123e-05;0;0;0;0;0;0.000401383;0.000763277;0.032264;123268;0.000618396;0;4.79631e-08;0.0349731;0.0661647;8.8065e-09;4.69814e-06;0.999995
0.000653324;0.000214433;6.37909e-05;0;0;0;0;0;0.000403018;0.000682331;0.0290753;123232;0.000633051;0;4.79631e-08;0.0317269;0.0629696;8.80688e-09;4.70695e-06;0.999995
0.000654486;0.000220194;6.46571e-05;0;0;0;0;0;0.000401778;0.000631935;0.0285486;123340;0.000609548;0;4.59841e-08;0.0311334;0.0623892;8.80727e-09;4.71575e-06;0.999995
0.000660195;0.000213131;6.3429e-05;0;0;0;0;0;0.000406835;0.000618501;0.0339811;112244;0.000638814;0;4.99422e-08;0.0365839;0.0678828;8.80766e-09;4.72456e-06;0.999995
0.00167285;0.000513061;0.000162653;0;0;0;0;0;0.00105552;0.00112854;0.0324878;112112;0.000623641;0;1.05938e-07;0.0376472;0.0663902;8.80805e-09;4.73337e-06;0.999995
0.000652076;0.000210252;5.29491e-05;0;0;0;0;0;0.000398806;0.000614617;0.0321614;112156;0.000674323;0;4.4005e-08;0.0347665;0.0661972;8.80845e-09;4.74218e-06;0.999995
0.000658276;0.000210545;5.8119e-05;0;0;0;0;0;0.000406403;0.00063597;0.032997;112184;0.000628411;0;4.70318e-08;0.0355963;0.0670114;8.80885e-09;4.75099e-06;0.999995
0.000666037;0.000224582;6.3621e-05;0;0;0;0;0;0.000391381;0.00059841;0.0301854;112104;0.000614504;0;4.80795e-08;0.0327455;0.0641277;8.80925e-09;4.7598e-06;0.999995
0.000661581;0.000215591;5.2199e-05;0;0;0;0;0;0.00041749;0.000665219;0.0299651;112104;0.000588334;0;4.49363e-08;0.0325669;0.063795;8.80965e-09;4.76861e-06;0.999995
0.000619251;0.000200645;5.6466e-05;0;0;0;0;0;0.00037935;0.000613924;0.0306539;112200;0.000668313;0;1.06986e-07;0.0331946;0.0645709;8.81005e-09;4.77742e-06;0.999995
0.000651775;0.000219271;5.3563e-05;0;0;0;0;0;0.000411844;0.000706373;0.0303498;123268;0.000640179;0;4.79631e-08;0.0330354;0.0642422;8.81046e-09;4.78623e-06;0.999995
0.000661979;0.000214862;6.7329e-05;0;0;0;0;0;0.000404292;0.000632871;0.0309354;123232;0.000870355;0;4.59841e-08;0.0337891;0.0648448;8.81087e-09;4.79504e-06;0.999995
0.000655293;0.000215037;6.3741e-05;0;0;0;0;0;0.000389067;0.000668698;0.0286508;123340;0.000597738;0;4.49363e-08;0.031242;0.0624973;8.81128e-09;4.80385e-06;0.999995
0.000630542;0.000195756;4.75041e-05;0;0;0;0;0;0.000360962;0.000623192;0.0322056;112244;0.000614984;0;4.90109e-08;0.0346802;0.0661501;8.81169e-09;4.81266e-06;0.999995
0.000663855;0.000212817;6.43861e-05;0;0;0;0;0;0.000404197;0.000632172;0.0328615;112112;0.000668528;0;1.12923e-07;0.03551;0.0667558;8.8121e-09;4.82147e-06;0.999995
0.000684711;0.000209897;5.4803e-05;0;0;0;0;0;0.000400906;0.000641285;0.0320634;112112;0.000665265;0;1.11992e-07;0.0347223;0.0659406;8.81251e-09;4.83028e-06;0.999995
0.000654185;0.000209462;5.3414e-05;0;0;0;0;0;0.00039923;0.000631959;0.0305041;112184;0.000627693;0;4.80795e-08;0.0330816;0.064422;8.81293e-09;4.8391e-06;0.999995
0.000656653;0.000209784;6.35601e-05;0;0;0;0;0;0.000401478;0.000659148;0.0322059;112104;0.000637896;0;4.38886e-08;0.034836;0.0661041;8.81335e-09;4.84791e-06;0.999995
0.000652751;0.000215345;6.32281e-05;0;0;0;0;0;0.000407401;0.000631005;0.0321955;112068;0.000630378;0;1.1106e-07;0.0347983;0.0661008;8.81377e-09;4.85672e-06;0.999995
0.00160026;0.000499186;0.000159167;0;0;0;0;0;0.00105481;0.00102461;0.0385787;112236;0.000954571;0;1.08033e-07;0.0438742;0.105778;8.81419e-09;4.86554e-06;0.999995
0.000794294;0.000215031;5.50631e-05;0;0;0;0;0;0.000402539;0.000665192;0.0407712;123268;0.000978869;0;1.06986e-07;0.0438846;0.133589;8.81461e-09;4.87435e-06;0.999995
0.00064044;0.000204827;5.913e-05;0;0;0;0;0;0.000388304;0.000657074;0.0303712;123232;0.000639256;0;4.79631e-08;0.032962;0.0722902;8.81503e-09;4.88317e-06;0.999995
0.000656489;0.000214889;5.45169e-05;0;0;0;0;0;0.000387717;0.000651709;0.0297218;123340;0.000631893;0;1.11992e-07;0.0323216;0.0551575;8.81546e-09;4.89198e-06;0.999995
0.000663508;0.000221348;5.3481e-05;0;0;0;0;0;0.000419921;0.000619907;0.033453;112208;0.000634262;0;4.49363e-08;0.0360677;0.0673486;8.81588e-09;4.9008e-06;0.999995
0.000677146;0.000213065;5.563e-05;0;0;0;0;0;0.00044273;0.000609485;0.0316987;112112;0.000610753;0;4.50527e-08;0.0343091;0.0656167;8.81631e-09;4.90962e-06;0.999995
0.000671041;0.00021025;6.32009e-05;0;0;0;0;0;0.000398655;0.000659334;0.0311254;112112;0.000614107;0;4.49363e-08;0.0337437;0.0650333;8.81673e-09;4.91843e-06;0.999995
0.000650692;0.000213944;6.351e-05;0;0;0;0;0;0.000381806;0.000600163;0.0304531;112184;0.000605358;0;4.30737e-08;0.0329703;0.064296;8.81716e-09;4.92725e-06;0.999995
0.000681542;0.000207177;5.50549e-05;0;0;0;0;0;0.000370234;0.000615813;0.0313133;112104;0.000657876;0;1.05938e-07;0.0339036;0.0652944;8.81759e-09;4.93607e-06;0.999995
0.000652749;0.000216647;5.326e-05;0;0;0;0;0;0.00039988;0.000656662;0.040728;112068;0.00101873;0;4.80795e-08;0.0437288;0.0747765;8.81802e-09;4.94489e-06;0.999995
0.000768285;0.000215473;6.6123e-05;0;0;0;0;0;0.000349345;0.000596932;0.0330148;112236;0.00060111;0;4.79631e-08;0.0356139;0.0669089;8.81845e-09;4.9537e-06;0.999995
0.000662852;0.000213565;5.2799e-05;0;0;0;0;0;0.000415954;0.000697796;0.0302624;123268;0.00063015;0;4.4005e-08;0.0329371;0.0641862;8.81888e-09;4.96252e-06;0.999995
0.00064776;0.000232606;5.31659e-05;0;0;0;0;0;0.000400146;0.000668768;0.0292795;123268;0.000588131;0;4.4005e-08;0.031872;0.0630866;8.81931e-09;4.97134e-06;0.999995
0.00118871;0.000315647;6.3282e-05;0;0;0;0;0;0.000577332;0.000836756;0.0296845;123340;0.000637429;0;1.13039e-07;0.0333067;0.0635216;8.81969e-09;4.98016e-06;0.999995
0.000653671;0.000217965;5.3309e-05;0;0;0;0;0;0.000429688;0.000704055;0.0362249;112348;0.000653879;0;8.801e-08;0.0389398;0.0703076;8.81969e-09;4.98898e-06;0.999995
0.000641325;0.000214451;5.35591e-05;0;0;0;0;0;0.000418934;0.000658357;0.0317263;112112;0.00104906;0;4.90109e-08;0.0347636;0.0660571;8.8197e-09;4.9978e-06;0.999995
0.000664618;0.000210105;6.23789e-05;0;0;0;0;0;0.000384844;0.000609905;0.0317525;112112;0.00062664;0;4.70318e-08;0.0343126;0.0656286;8.81972e-09;5.00662e-06;0.999995
0.000654558;0.000209612;6.3593e-05;0;0;0;0;0;0.000400332;0.000686256;0.0330042;112184;0.000604029;0;5.00586e-08;0.0356344;0.066882;8.81974e-09;5.01544e-06;0.999995
0.000654328;0.000210157;6.3302e-05;0;0;0;0;0;0.000416825;0.000619279;0.0337104;112068;0.000669728;0;1.13039e-07;0.0363466;0.0675968;8.81978e-09;5.02426e-06;0.999995
0.000649637;0.00021192;5.3034e-05;0;0;0;0;0;0.000416316;0.000623562;0.0413649;112068;0.00112838;0;4.38886e-08;0.0444537;0.0756867;8.81982e-09;5.03308e-06;0.999995
0.000767115;0.000216325;6.32211e-05;0;0;0;0;0;0.000407722;0.000642486;0.0338;112236;0.000621983;0;4.59841e-08;0.0365207;0.0677154;8.81987e-09;5.0419e-06;0.999995
0.000658349;0.000215395;6.46351e-05;0;0;0;0;0;0.000422865;0.000631533;0.0306674;120064;0.000594787;0;4.61005e-08;0.0332567;0.0644902;8.81992e-09;5.05072e-06;0.999995
0.000658072;0.00021431;6.42251e-05;0;0;0;0;0;0.000395251;0.00063701;0.0292809;123268;0.000643473;0;5.00586e-08;0.0318949;0.0631841;8.81999e-09;5.05954e-06;0.999995
0.00060336;0.000198512;5.21491e-05;0;0;0;0;0;0.000369232;0.000663523;0.0299101;123340;0.00068372;0;1.06054e-07;0.0324832;0.0636318;8.82006e-09;5.06836e-06;0.999995
0.000649324;0.000214266;5.3785e-05;0;0;0;0;0;0.000403863;0.000669951;0.0381628;123268;0.00101066;0;5.40167e-08;0.041167;0.0725529;8.82014e-09;5.07718e-06;0.999995
0.000760933;0.00021334;5.4506e-05;0;0;0;0;0;0.000394327;0.00059646;0.0419124;112112;0.000781246;0;4.50527e-08;0.044725;0.0758444;8.82022e-09;5.086e-06;0.999995
0.000651839;0.000212728;6.41469e-05;0;0;0;0;0;0.000368095;0.000601278;0.0315606;112112;0.0006046;0;5.09899e-08;0.034065;0.0654713;8.82032e-09;5.09482e-06;0.999995
0.000663903;0.000211036;6.4683e-05;0;0;0;0;0;0.000389944;0.000650933;0.0314254;112184;0.000615934;0;4.49363e-08;0.0340235;0.0737674;8.82042e-09;5.10364e-06;0.999995
0.00164635;0.000489779;0.000155855;0;0;0;0;0;0.00106823;0.0010616;0.0424676;112068;0.0010441;0;1.10944e-07;0.047937;0.0766927;8.82052e-09;5.11246e-06;0.999995
0.00106655;0.000312766;6.0466e-05;0;0;0;0;0;0.000623739;0.000705503;0.0399878;112192;0.000955799;0;7.10133e-08;0.0437149;0.0742594;8.82063e-09;5.12128e-06;0.999995
0.00114162;0.000316083;6.4488e-05;0;0;0;0;0;0.000629258;0.000669965;0.0318354;112236;0.000596618;0;4.70318e-08;0.0352553;0.0656614;8.82075e-09;5.1301e-06;0.999995
0.000629043;0.000199262;4.7383e-05;0;0;0;0;0;0.000381276;0.00064992;0.0302614;120180;0.000622609;0;4.49363e-08;0.0327922;0.0641433;8.82087e-09;5.13892e-06;0.999995
0.000655472;0.000215169;5.29661e-05;0;0;0;0;0;0.000401359;0.000642197;0.0313125;123268;0.00109142;0;2.05007e-07;0.0343742;0.065759;8.821e-09;5.14775e-06;0.999995
0.00165617;0.000530935;0.000143589;0;0;0;0;0;0.00108242;0.000986312;0.0302817;123340;0.000660823;0;9.40636e-08;0.0353443;0.0642992;8.82114e-09;5.15657e-06;0.999995
0.00106502;0.000292124;5.25879e-05;0;0;0;0;0;0.000655385;0.000743416;0.0377507;123268;0.000913351;0;6.1933e-08;0.0414749;0.0720894;8.82128e-09;5.16539e-06;0.999995
0.00106919;0.000318868;5.3113e-05;0;0;0;0;0;0.000629393;0.000690925;0.031924;112244;0.000638608;0;4.70318e-08;0.0353259;0.0576065;8.82143e-09;5.17421e-06;0.999995
0.000664831;0.000211779;6.4133e-05;0;0;0;0;0;0.000392592;0.00064844;0.0313667;112120;0.000665563;0;4.29573e-08;0.0340157;0.0570707;8.82158e-09;5.18303e-06;0.999995
0.000651467;0.000210413;6.3195e-05;0;0;0;0;0;0.00040063;0.000637272;0.0355085;112156;0.0011181;0;1.76951e-07;0.0385931;0.0616311;8.82174e-09;5.19185e-06;0.999995
0.000648624;0.000200141;6.2265e-05;0;0;0;0;0;0.000387361;0.000619084;0.0339362;112076;0.00069727;0;1.05938e-07;0.0365536;0.0594038;8.82191e-09;5.20067e-06;0.999995
0.000663404;0.000213156;5.4328e-05;0;0;0;0;0;0.000405769;0.000616984;0.0416493;112236;0.00105035;0;6.70552e-08;0.0446556;0.0758273;8.82207e-09;5.2095e-06;0.999995
0.000655105;0.000216025;5.50471e-05;0;0;0;0;0;0.000400834;0.000600218;0.0299648;112236;0.000682101;0;4.49363e-08;0.0325759;0.0640978;8.82225e-09;5.21832e-06;0.999995
0.000648589;0.000225118;6.3858e-05;0;0;0;0;0;0.00040678;0.000633874;0.0295149;112060;0.000621392;0;4.50527e-08;0.0321165;0.0550898;8.82243e-09;5.22714e-06;0.999995
0.000652215;0.000225391;5.32829e-05;0;0;0;0;0;0.000401919;0.000663175;0.0295778;123268;0.000626018;0;4.4005e-08;0.0322014;0.0717833;8.82261e-09;5.23596e-06;0.999995
0.0010368;0.00031581;6.2675e-05;0;0;0;0;0;0.000617353;0.000717476;0.0302068;123340;0.000677078;0;1.13039e-07;0.0336369;0.0726101;8.8228e-09;5.24479e-06;0.999995
0.000665566;0.000218194;5.4621e-05;0;0;0;0;0;0.000399938;0.00069641;0.0316675;123340;0.000625797;0;4.50527e-08;0.0343311;0.0656869;8.82299e-09;5.25361e-06;0.999995
0.000658866;0.000212982;5.4759e-05;0;0;0;0;0;0.000403608;0.000650371;0.0321061;112244;0.000589518;0;4.59841e-08;0.034678;0.0663612;8.82319e-09;5.26243e-06;0.999995
0.000656322;0.000212119;5.27781e-05;0;0;0;0;0;0.000368706;0.000597427;0.0315712;112112;0.000587478;0;4.49363e-08;0.0340475;0.0655434;8.82339e-09;5.27126e-06;0.999995
0.00064938;0.000218863;5.2601e-05;0;0;0;0;0;0.000403642;0.000602727;0.0310922;112156;0.000623658;0;4.69154e-08;0.0336446;0.066573;8.8236e-09;5.28008e-06;0.999995
0.000621807;0.000199998;6.27839e-05;0;0;0;0;0;0.000367772;0.000622461;0.031869;112076;0.000647319;0;1.06986e-07;0.0343937;0.0740402;8.82381e-09;5.2889e-06;0.999995
0.000958685;0.000278005;8.40491e-05;0;0;0;0;0;0.000607198;0.000652901;0.0412479;112236;0.000937878;0;9.6974e-08;0.0447688;0.0753703;8.82402e-09;5.29773e-06;0.999995
0.000664915;0.000215394;6.34451e-05;0;0;0;0;0;0.000401121;0.000618775;0.0297912;112236;0.000614004;0;4.49363e-08;0.0323707;0.0554084;8.82424e-09;5.30655e-06;0.999995
0.000647842;0.000220743;5.2487e-05;0;0;0;0;0;0.000408574;0.000614556;0.0299289;112060;0.000610982;0;5.30854e-08;0.032486;0.0556198;8.82446e-09;5.31538e-06;0.999995
0.000668884;0.00021591;5.2735e-05;0;0;0;0;0;0.000389437;0.000639491;0.0296414;123268;0.00059631;0;4.90109e-08;0.0322057;0.0551058;8.82469e-09;5.3242e-06;0.999995
0.00066431;0.000213882;6.3534e-05;0;0;0;0;0;0.000406122;0.000685761;0.0397604;123340;0.0010402;0;1.72062e-07;0.0428371;0.0661087;8.82492e-09;5.33303e-06;0.999995
0.000670572;0.000215466;5.55341e-05;0;0;0;0;0;0.000400121;0.000685748;0.038896;123340;0.00102966;0;5.09899e-08;0.0419551;0.0732214;8.82515e-09;5.34185e-06;0.999995
0.000744459;0.00021383;5.4365e-05;0;0;0;0;0;0.000404249;0.000645167;0.0415088;112208;0.00060053;0;4.61005e-08;0.0441731;0.0671479;8.82539e-09;5.35068e-06;0.999995
0.000658741;0.00021222;6.3405e-05;0;0;0;0;0;0.000404024;0.000632231;0.0315772;112112;0.000590575;0;4.70318e-08;0.03414;0.0654308;8.82563e-09;5.3595e-06;0.999995
0.000661194;0.000210429;6.3112e-05;0;0;0;0;0;0.000397183;0.000601089;0.0311895;112236;0.000609048;0;4.49363e-08;0.0337331;0.0650282;8.82587e-09;5.36833e-06;0.999995
0.00160235;0.000520193;0.000141426;0;0;0;0;0;0.00105815;0.00101232;0.0321996;112156;0.000688524;0;1.13039e-07;0.0372258;0.0578099;8.82612e-09;5.37715e-06;0.999995
0.000667828;0.000211364;5.3236e-05;0;0;0;0;0;0.000400196;0.00064476;0.0420038;112236;0.00112695;0;4.70318e-08;0.0451102;0.0766108;8.82637e-09;5.38598e-06;0.999995
0.00077034;0.000214149;6.50539e-05;0;0;0;0;0;0.000402337;0.000617262;0.0390572;112236;0.000921149;0;4.29573e-08;0.0420493;0.073108;8.82662e-09;5.39481e-06;0.999995
